0.024854244
100
0.011066422
100
0.069129199
55
2.722371867
100
0.001253029
100
0.003321445
100
0.019113405
54
1.59152479
100
0.001060711
100
0.003092977
100
0.018253622
55
1.676338394
100
0.003015913
100
0.004653453
100
0.032983774
65
1.671257851
100
0.001145907
100
0.002065478
100
0.016490705
63
1.488728304
100
0.001554061
100
0.001918992
100
0.015069427
63
1.502585586
100
0.001085686
100
0.001985426
100
0.018411232
57
1.524892145
100
0.001063919
100
0.003448204
100
0.015937209
57
1.498898718
100
9.99E-04
100
0.001834751
100
0.015796733
56
1.530276247
100
0.001570489
100
0.001978207
100
0.017585014
60
1.511913263
100
0.001377535
100
0.001854043
100
0.014960002
58
1.514047094
100
0.001557182
100
0.001823193
100
0.015031247
51
1.467020091
100
0.001360685
100
0.001878249
100
0.017392445
59
1.504709885
100
0.001463213
100
0.001837188
100
0.015686545
62
1.507158426
100
9.29E-04
100
0.002131614
100
0.017002743
61
1.553164924
100
0.001205642
100
0.003024458
100
0.014957587
64
1.486622233
100
0.001055072
100
0.001929095
100
0.015259866
58
1.494076629
100
9.85E-04
100
0.001835741
100
0.015506249
55
1.495976323
100
9.80E-04
100
0.001844077
100
0.014913519
63
1.510808328
100
0.001074336
100
0.001975684
100
0.018375752
52
1.521062885
99
0.002489451
100
0.001868011
100
0.015489889
59
1.565619129
100
9.98E-04
100
0.001916023
100
0.016724344
58
1.501993186
100
0.001003779
100
0.002068822
100
0.016620712
51
1.537466155
100
9.70E-04
100
0.001820466
100
0.015361475
62
1.519855367
100
0.001181626
100
0.001978952
100
0.015384037
63
1.495208364
100
9.65E-04
100
0.00202422
100
0.015261382
64
1.48963566
100
0.001041899
100
0.001919641
100
0.015776881
56
1.488492806
99
0.001018235
100
0.001838988
100
0.015392992
54
1.524774819
100
9.47E-04
100
0.001827064
100
0.014999715
57
1.494588161
99
0.001525779
100
0.001841299
100
0.015093321
60
1.491757495
100
9.68E-04
100
0.001851447
100
0.017500727
61
1.46879259
100
0.001389198
100
0.001938941
100
0.015062148
53
1.492133346
100
0.001669511
100
0.001924119
100
0.015898813
63
1.529671226
100
0.001584583
100
0.001989847
100
0.018280515
64
1.49407852
100
0.00110341
100
0.001837498
100
0.017016146
53
1.482659509
100
0.00133156
100
0.002881336
100
0.015685364
61
1.50582619
100
9.49E-04
100
0.001870888
100
0.017083719
61
1.482712603
100
0.001580006
100
0.001908614
100
0.015462673
64
1.489296613
100
0.001001243
100
0.001866782
100
0.015147984
59
1.476264297
99
0.001124397
100
0.001857858
100
0.015302242
58
1.532842263
99
0.001565121
100
0.001953139
100
0.017834123
63
1.512639015
100
0.001032444
100
0.001925702
100
0.015735413
60
1.54548739
100
0.001540855
100
0.002712845
100
0.016770742
52
1.475164299
100
0.001006819
100
0.002309447
100
0.016203544
62
1.527279119
100
0.001018442
100
0.002436432
100
0.016685208
70
1.497704471
100
9.58E-04
100
0.002590151
100
0.016847176
58
1.489902764
99
9.77E-04
100
0.001808949
100
0.015064269
62
1.484472867
100
0.001006968
100
0.001891774
100
0.015579676
65
1.513789357
100
0.001008051
100
0.002467085
100
0.015325561
57
1.495962546
100
0.001138004
100
0.002083735
100
0.01551549
59
1.457762091
100
0.001401223
100
0.00182236
100
0.015790149
60
1.480916773
100
0.001451779
100
0.001830743
100
0.016812522
59
1.479335824
100
0.001412574
100
0.001841855
100
0.014867888
66
1.470380607
100
0.001384227
100
0.00186129
100
0.014869361
57
1.48139183
100
9.20E-04
100
0.001978128
100
0.015088666
56
1.498413604
99
9.97E-04
100
0.001813233
100
0.016498186
64
1.588978673
100
9.55E-04
100
0.001875546
100
0.015836627
57
1.48606312
100
9.71E-04
100
0.001842008
100
0.015386098
59
1.496410222
100
0.001013201
100
0.001824311
100
0.015400446
63
1.541502431
100
0.001345232
100
0.002650692
100
0.016057302
54
1.495140425
100
9.86E-04
100
0.002494427
100
0.016065794
50
1.516986805
100
0.001002324
100
0.002337965
100
0.016087821
55
1.514800788
100
0.001225973
100
0.002637601
100
0.015410322
61
1.517706844
100
0.001012074
100
0.001868363
100
0.015154723
52
1.515334131
100
0.001165905
100
0.001863644
100
0.015867348
48
1.518383709
100
9.51E-04
100
0.001835525
100
0.014935484
56
1.521935177
100
9.27E-04
100
0.001803353
100
