49.432,61.055,66.667
49.432,61.055,66.667
49.423,61.055,66.667
49.423,61.055,66.667
49.423,61.055,66.667
49.365,61.055,66.667
49.365,61.055,66.667
49.365,61.055,66.667
49.365,61.055,66.667
49.365,61.055,66.667
49.365,61.055,66.667
49.365,61.055,66.667
49.365,61.055,66.667
49.365,61.055,66.667
49.365,61.055,66.667
49.365,61.055,66.667
49.365,61.055,66.667
49.526,61.055,66.667
49.527,61.055,66.667
49.527,61.055,66.667
49.527,61.055,66.667
49.527,61.055,66.667
49.508,61.055,66.667
49.513,61.055,66.667
49.513,61.055,66.667
49.513,61.055,66.667
49.513,61.055,66.667
49.514,61.055,66.667
49.514,61.055,66.667
49.514,61.055,66.667
49.513,61.055,66.667
49.509,61.055,66.667
49.513,61.055,66.667
49.513,61.055,66.667
49.706,61.055,66.667
49.706,61.055,66.667
49.706,61.055,66.667
49.706,61.055,66.667
49.706,61.055,66.667
49.767,61.055,66.667
49.767,61.055,66.667
49.768,61.055,66.667
49.761,61.055,66.667
49.761,61.055,66.667
50.965,37.186,32.749
50.965,37.186,32.749
50.965,37.186,32.749
50.965,37.186,32.749
50.964,37.186,32.749
50.964,37.186,32.749
50.964,37.186,32.749
50.997,37.186,32.749
50.996,37.186,32.749
51.131,37.437,33.333
51.131,37.437,33.333
51.131,37.437,33.333
51.131,37.437,33.333
51.130,37.437,33.333
51.130,37.437,33.333
51.130,37.437,33.333
51.130,37.437,33.333
51.130,37.437,33.333
51.130,37.437,33.333
51.130,37.437,33.333
51.130,37.437,33.333
51.131,37.437,33.333
51.131,37.437,33.333
51.064,37.186,32.749
51.064,37.186,32.749
50.881,35.678,32.164
50.883,35.678,32.164
50.882,35.678,32.164
50.882,35.678,32.164
50.883,35.678,32.164
50.223,47.739,55.556
50.223,47.739,55.556
50.223,47.739,55.556
50.223,47.739,55.556
50.223,47.739,55.556
50.245,40.955,51.462
50.245,40.955,51.462
50.245,40.955,51.462
50.245,40.955,51.462
50.245,40.955,51.462
50.245,40.955,51.462
50.245,40.955,51.462
50.303,32.412,44.444
50.262,50.000,54.971
50.262,50.000,54.971
50.262,50.000,54.971
50.262,50.000,54.971
50.262,50.000,54.971
50.238,54.020,59.649
50.250,52.513,58.480
50.253,52.010,58.480
50.253,52.261,58.480
50.253,52.261,58.480
50.253,52.261,58.480
50.198,59.548,65.497
50.198,59.548,65.497
50.198,59.548,65.497
50.198,59.548,65.497
49.503,61.055,66.667
49.503,61.055,66.667
49.694,61.055,66.667
49.747,61.055,66.667
49.747,61.055,66.667
49.747,61.055,66.667
49.747,61.055,66.667
49.747,61.055,66.667
49.707,61.055,66.667
49.707,61.055,66.667
49.707,61.055,66.667
49.706,61.055,66.667
49.706,61.055,66.667
49.706,61.055,66.667
49.706,61.055,66.667
49.706,61.055,66.667
49.706,61.055,66.667
49.706,61.055,66.667
49.706,61.055,66.667
49.706,61.055,66.667
49.706,61.055,66.667
49.702,61.055,66.667
49.702,61.055,66.667
49.702,61.055,66.667
49.702,61.055,66.667
49.703,61.055,66.667
49.702,61.055,66.667
49.703,61.055,66.667
49.703,61.055,66.667
49.703,61.055,66.667
49.703,61.055,66.667
49.703,61.055,66.667
49.703,61.055,66.667
50.278,27.387,32.164
50.278,27.387,32.164
50.279,27.387,31.579
50.279,27.387,31.579
50.279,27.387,31.579
50.280,27.387,31.579
50.280,27.387,31.579
50.284,26.633,30.409
50.283,26.633,30.409
50.205,33.166,37.427
50.205,33.166,36.842
50.205,33.166,36.842
50.205,33.166,36.842
50.205,33.166,36.842
50.205,33.166,36.842
50.205,33.417,37.427
50.190,36.935,40.936
50.178,38.945,42.105
50.181,37.940,42.105
50.191,36.935,42.105
50.191,36.935,42.105
50.162,40.201,45.029
50.162,40.201,45.029
50.163,39.950,45.029
50.163,39.950,45.029
50.163,39.950,45.029
50.202,36.935,40.351
50.202,36.935,40.351
50.201,36.935,40.351
50.201,36.935,40.351
50.242,32.663,36.842
50.259,29.899,35.088
50.259,29.899,35.088
50.260,29.899,35.088
50.259,29.899,35.088
50.251,30.905,36.257
50.270,28.894,35.673
50.147,54.271,60.234
50.065,57.789,64.912
50.065,57.789,64.912
50.065,57.789,64.912
50.065,57.789,64.912
50.082,57.035,64.327
50.082,57.035,64.327
50.098,56.533,61.988
50.098,56.533,61.988
50.098,56.533,61.988
50.098,56.533,61.988
50.098,56.533,61.988
50.112,54.523,60.819
50.112,54.523,60.819
50.112,54.523,60.819
51.303,38.693,33.333
51.303,38.693,33.333
51.303,38.693,33.333
51.303,38.693,33.333
51.303,38.693,33.333
51.302,38.693,33.333
51.302,38.693,33.333
51.302,38.693,33.333
50.122,58.543,65.497
50.122,58.543,65.497
50.122,58.543,65.497
50.125,58.543,65.497
50.128,58.543,65.497
50.128,58.543,65.497
50.059,60.050,66.082
50.059,60.050,66.082
50.059,60.050,66.082
50.012,60.553,66.667
50.013,60.553,66.667
50.054,60.050,66.082
49.961,60.804,66.667
49.961,60.804,66.667
49.951,60.804,66.667
49.951,60.804,66.667
50.238,26.131,36.842
50.238,26.131,36.842
50.359,18.342,23.392
50.357,18.342,23.977
50.357,18.342,23.977
50.352,19.347,23.977
50.353,19.095,23.977
49.747,61.055,66.667
49.747,61.055,66.667
49.747,61.055,66.667
49.070,61.055,66.667
49.070,61.055,66.667
49.070,61.055,66.667
49.257,61.055,66.667
49.202,61.055,66.667
49.202,61.055,66.667
49.202,61.055,66.667
49.206,61.055,66.667
49.206,61.055,66.667
49.205,61.055,66.667
49.205,61.055,66.667
49.205,61.055,66.667
49.205,61.055,66.667
49.197,61.055,66.667
49.197,61.055,66.667
49.179,61.055,66.667
49.179,61.055,66.667
49.179,61.055,66.667
49.179,61.055,66.667
49.179,61.055,66.667
49.179,61.055,66.667
49.179,61.055,66.667
49.179,61.055,66.667
49.179,61.055,66.667
49.179,61.055,66.667
49.235,61.055,66.667
49.235,61.055,66.667
49.133,61.055,66.667
49.134,61.055,66.667
49.134,61.055,66.667
49.090,61.055,66.667
49.090,61.055,66.667
49.069,61.055,66.667
49.069,61.055,66.667
49.069,61.055,66.667
49.117,61.055,66.667
49.118,61.055,66.667
49.089,61.055,66.667
49.089,61.055,66.667
49.069,61.055,66.667
49.069,61.055,66.667
49.406,61.055,66.667
49.406,61.055,66.667
49.377,61.055,66.667
49.375,61.055,66.667
49.375,61.055,66.667
49.278,61.055,66.667
49.278,61.055,66.667
49.289,61.055,66.667
49.328,61.055,66.667
49.328,61.055,66.667
49.328,61.055,66.667
49.328,61.055,66.667
49.325,61.055,66.667
49.325,61.055,66.667
49.376,61.055,66.667
49.376,61.055,66.667
49.375,61.055,66.667
49.375,61.055,66.667
49.375,61.055,66.667
49.374,61.055,66.667
50.106,31.910,34.503
49.996,39.698,45.029
49.996,39.698,45.029
49.983,41.206,47.368
49.982,41.206,47.953
50.000,39.950,45.029
50.000,39.950,45.029
49.999,39.698,45.029
49.999,39.698,45.029
50.012,39.196,43.275
50.014,38.693,43.275
50.024,37.688,42.690
50.024,37.688,42.690
50.024,37.688,42.690
50.007,39.196,43.275
50.007,39.196,43.275
50.007,39.196,43.275
50.007,39.196,43.275
49.911,51.508,57.310
49.792,58.794,67.836
49.835,56.533,64.327
50.405,36.935,33.918
